ad_id,campaign_name,clicks,impressions,cost,leads,conversions,conversion_rate,sale_amount,ad_date,location,device,keyword
A2417,Data Analytics Course,153.0,4768.0,214.39,25.0,5.0,0.041,1837.0,2024-11-26,Hydrebad,Tablet,data analitics online
A2418,Data Analytics Course,139.0,5494.0,187.68,23.0,8.0,0.046,1402.0,2024-11-24,Hyderabad,Tablet,data analytics course
A2419,DataAnalyticsCourse,169.0,4518.5,180.58,30.0,7.0,0.049,1661.0,2024-11-26,Hyderabad,Mobile,data anaytics training
A2420,Data Analytics Course,146.0,5173.0,234.26,20.0,7.0,0.048,1089.0,2024-11-28,Hyderabad,Mobile,online data analytic
A2421,DataAnalyticsCourse,81.0,4808.0,189.19,17.0,9.0,0.111,1759.0,2024-11-25,Hyderabad,Desktop,online data analytic
A2422,Data Analytics Course,185.0,4518.5,234.72,18.0,6.0,0.032,1508.0,2024-11-27,Hyderabad,Desktop,data analitics online
A2423,Data Analytics Course,90.0,5319.0,208.19,13.0,7.0,0.046,1719.0,2024-11-26,Hyderabad,Tablet,data anaytics training
A2424,DataAnalyticsCourse,155.0,4532.0,203.44,19.0,8.0,0.052,1709.0,2024-11-17,Hydrebad,Desktop,learn data analytics
A2425,Data Analytics Course,125.0,3458.0,180.49,19.0,3.0,0.046,1754.0,2024-11-09,Hyderabad,Tablet,data analitics online
A2426,Data Analytics Course,151.0,5432.0,204.76,18.0,9.0,0.06,1505.0,2024-11-13,Hydrebad,Mobile,data anaytics training
A2427,Data Analytics Course,82.0,3052.0,211.11,12.0,3.0,0.037,1917.0,2024-11-06,Hyderabad,Desktop,learn data analytics
A2428,Data Analytics Course,198.0,5718.0,194.37,13.0,8.0,0.04,1118.0,2024-11-16,Hydrebad,Tablet,data anaytics training
A2429,Data Analytics Course,115.0,4762.0,241.63,20.0,8.0,0.058,1555.0,2024-11-03,Hyderabad,Desktop,data analytics course
A2430,Data Analytics Course,158.0,4953.0,243.07,20.0,8.0,0.051,1955.0,2024-11-04,Hyderabad,Tablet,learn data analytics
A2431,DataAnalyticsCourse,102.0,3784.0,219.45,13.0,9.0,0.045,1967.0,2024-11-20,Hyderabad,Desktop,data analytics course
A2432,Data Analytics Course,93.0,4518.5,192.81,22.0,7.0,0.075,1726.0,2024-11-18,Hydrebad,Desktop,learn data analytics
A2433,Data Analytics Course,198.0,5860.0,185.25,24.0,9.0,0.041,1950.0,2024-11-01,Hydrebad,Tablet,data anaytics training
A2434,Data Analytics Course,174.0,4169.0,189.36,23.0,8.0,0.046,1110.0,2024-11-14,Hyderabad,Tablet,data analytics course
A2435,Data Analytics Course,193.0,5831.0,215.57,24.0,5.0,0.046,1265.0,2024-11-14,Hyderabad,Mobile,online data analytic
A2436,Data Analytics Course,117.0,5269.0,196.1,26.0,7.0,0.046,1096.0,2024-11-05,Hydrebad,Desktop,online data analytic
A2437,Data Analytics Course,147.0,5793.0,240.32,25.0,5.0,0.049,1645.0,2024-11-27,Hyderabad,Tablet,data analytics course
A2438,Data Analytics Course,179.0,3338.0,218.33,30.0,7.0,0.039,1505.0,2024-11-24,Hyderabad,Desktop,data analitics online
A2439,Data Analytics Course,194.0,4297.0,237.87,22.0,3.0,0.046,1739.0,2024-11-29,Hyderabad,Desktop,data analytics course
A2440,Data Analytics Course,112.0,3961.0,214.45,13.0,7.0,0.046,1594.0,2024-11-17,Hyderabad,Desktop,analytics for data
A2441,DataAnalyticsCourse,88.0,5063.0,195.2,22.0,3.0,0.034,1460.0,2024-11-20,Hyderabad,Mobile,analytics for data
A2442,Data Analytics Course,172.0,5635.0,200.16,21.0,7.0,0.036,1727.0,2024-11-14,Hyderabad,Mobile,data analitics online
A2443,Data Analytics Course,81.0,4404.0,239.62,11.0,4.0,0.035,1814.0,2024-11-21,Hydrebad,Mobile,data analytics course
A2444,DataAnalyticsCourse,142.0,4312.0,213.54,21.0,7.0,0.049,1666.0,2024-11-20,Hyderabad,Desktop,learn data analytics
A2445,Data Analytics Course,111.0,3302.0,193.18,30.0,10.0,0.046,1783.0,2024-11-19,Hyderabad,Mobile,analytics for data
A2446,Data Analytics Course,81.0,3575.0,192.71,27.0,4.0,0.049,1158.0,2024-11-11,Hyderabad,Tablet,online data analytic
A2447,Data Analytics Course,112.0,5055.0,213.36,26.0,5.0,0.058,1959.0,2024-11-29,Hyderabad,Desktop,data anaytics training
A2448,Data Analytics Course,101.0,5415.0,236.41,13.0,10.0,0.039,1832.0,2024-11-15,Hyderabad,Tablet,learn data analytics
A2449,Data Analytics Course,166.0,3118.0,212.46,25.0,7.0,0.042,1813.0,2024-11-14,Hyderabad,Tablet,online data analytic
A2450,DataAnalyticsCourse,139.0,5271.0,215.57,14.0,8.0,0.046,1629.0,2024-11-22,Hyderabad,Mobile,data analitics online
A2451,Data Analytics Course,148.0,4518.5,214.26,21.0,8.0,0.046,1629.0,2024-11-13,Hyderabad,Tablet,data analitics online
A2452,Data Analytics Course,126.0,5250.0,239.73,30.0,4.0,0.032,1070.0,2024-11-23,Hydrebad,Tablet,analytics for data
A2453,Data Analytics Course,119.0,4405.0,233.66,25.0,3.0,0.039,1407.0,2024-11-12,Hyderabad,Desktop,data analytics course
A2454,Data Analytics Course,189.0,5060.0,236.54,26.0,7.0,0.043,1877.0,2024-11-10,Hyderabad,Mobile,data anaytics training
A2455,DataAnalyticsCourse,167.0,3296.0,246.85,29.0,8.0,0.048,1723.0,2024-11-17,Hydrebad,Desktop,data analitics online
A2456,Data Analytics Course,198.0,3499.0,209.74,30.0,9.0,0.04,1893.0,2024-11-25,Hyderabad,Desktop,data analytics course
A2457,DataAnalyticsCourse,95.0,3449.0,184.55,10.0,10.0,0.041,1601.0,2024-11-16,Hyderabad,Mobile,analytics for data
A2458,DataAnalyticsCourse,181.0,3738.0,206.61,16.0,9.0,0.05,1868.0,2024-11-09,Hyderabad,Mobile,online data analytic
A2459,Data Analytics Course,105.0,4236.0,180.2,12.0,7.0,0.067,1505.0,2024-11-24,Hyderabad,Mobile,learn data analytics
A2460,Data Analytics Course,178.0,5751.0,205.34,24.0,10.0,0.046,1903.0,2024-11-20,Hyderabad,Desktop,data analytics course
A2461,Data Analytics Course,127.0,5050.0,184.77,28.0,9.0,0.071,1906.0,2024-11-02,Hyderabad,Desktop,data analitics online
A2462,Data Analytics Course,198.0,4773.0,202.54,17.0,10.0,0.046,1082.0,2024-11-19,Hydrebad,Mobile,data analitics online
A2463,Data Analytics Course,86.0,5652.0,249.13,25.0,7.0,0.081,1981.0,2024-11-06,Hyderabad,Mobile,data anaytics training
A2464,Data Analytics Course,139.0,5085.0,182.42,11.0,7.0,0.046,1109.0,2024-11-04,Hydrebad,Desktop,online data analytic
A2465,DataAnalyticsCourse,191.0,5070.0,247.41,12.0,4.0,0.046,1266.0,2024-11-25,Hyderabad,Mobile,analytics for data
A2466,Data Analytics Course,139.0,5879.0,197.9,24.0,4.0,0.029,1476.0,2024-11-05,Hyderabad,Mobile,data analytics course
A2467,Data Analytics Course,197.0,3620.0,235.19,18.0,7.0,0.036,1740.0,2024-11-01,Hydrebad,Mobile,online data analytic
A2468,DataAnalyticsCourse,116.0,4250.0,216.66,10.0,9.0,0.078,1877.0,2024-11-02,Hyderabad,Mobile,data anaytics training
A2469,DataAnalyticsCourse,192.0,4850.0,235.42,22.0,10.0,0.052,1124.0,2024-11-14,Hydrebad,Desktop,analytics for data
A2470,Data Analytics Course,118.0,3815.0,185.78,16.0,4.0,0.046,1093.0,2024-11-17,Hyderabad,Desktop,data analitics online
A2471,Data Analytics Course,172.0,5741.0,198.44,14.0,4.0,0.023,1755.0,2024-11-11,Hyderabad,Desktop,analytics for data
A2472,DataAnalyticsCourse,174.0,4272.0,240.77,16.0,7.0,0.041,1004.0,2024-11-23,Hydrebad,Desktop,learn data analytics
A2473,Data Analytics Course,175.0,4974.0,182.22,21.0,5.0,0.046,1300.0,2024-11-23,Hyderabad,Mobile,learn data analytics
A2474,Data Analytics Course,139.0,3215.0,191.22,30.0,7.0,0.046,1588.0,2024-11-23,Hyderabad,Desktop,analytics for data
A2475,DataAnalyticsCourse,139.0,3723.0,201.32,21.0,8.0,0.046,1505.0,2024-11-06,Hyderabad,Tablet,data analytics course
A2476,Data Analytics Course,103.0,4670.0,203.4,21.0,4.0,0.046,1562.0,2024-11-25,Hyderabad,Mobile,analytics for data
A2477,Data Analytics Course,187.0,4474.0,182.47,10.0,7.0,0.046,1768.0,2024-11-13,Hyderabad,Tablet,online data analytic
A2478,Data Analytics Course,139.0,3009.0,195.17,20.0,6.0,0.046,1083.0,2024-11-23,Hyderabad,Tablet,data analitics online
A2479,Data Analytics Course,109.0,3933.0,189.73,11.0,4.0,0.046,1700.0,2024-11-07,Hyderabad,Desktop,data analitics online
A2480,Data Analytics Course,118.0,4360.0,232.09,10.0,9.0,0.076,1252.0,2024-11-13,Hyderabad,Desktop,data anaytics training
A2481,DataAnalyticsCourse,164.0,5120.0,185.69,10.0,5.0,0.031,1597.0,2024-11-23,Hyderabad,Tablet,analytics for data
A2482,DataAnalyticsCourse,166.0,3887.0,192.0,24.0,9.0,0.054,1890.0,2024-11-13,Hyderabad,Tablet,data analytics course
A2483,Data Analytics Course,88.0,3909.0,189.57,30.0,10.0,0.114,1750.0,2024-11-29,Hyderabad,Desktop,data anaytics training
A2484,DataAnalyticsCourse,125.0,3017.0,232.51,14.0,7.0,0.046,1510.0,2024-11-08,Hyderabad,Tablet,data anaytics training
A2485,DataAnalyticsCourse,139.0,5127.0,206.95,26.0,5.0,0.046,1902.0,2024-11-17,Hydrebad,Desktop,online data analytic
A2486,Data Analytics Course,151.0,3992.0,212.42,10.0,9.0,0.06,1890.0,2024-11-26,Hydrebad,Tablet,learn data analytics
A2487,DataAnalyticsCourse,182.0,3554.0,181.74,18.0,4.0,0.022,1933.0,2024-11-02,Hyderabad,Tablet,learn data analytics
A2488,Data Analytics Course,84.0,4051.0,196.83,21.0,4.0,0.048,1094.0,2024-11-14,Hyderabad,Mobile,online data analytic
A2489,Data Analytics Course,127.0,3541.0,239.47,16.0,10.0,0.079,1474.0,2024-11-25,Hyderabad,Tablet,data anaytics training
A2490,DataAnalyticsCourse,104.0,5878.0,228.79,21.0,3.0,0.05,1101.0,2024-11-05,Hyderabad,Mobile,data analytics course
A2491,Data Analytics Course,161.0,4611.0,228.34,26.0,7.0,0.043,1473.0,2024-11-25,Hydrebad,Tablet,data analitics online
A2492,Data Analytics Course,141.0,4764.0,187.72,28.0,4.0,0.028,1428.0,2024-11-16,Hydrebad,Mobile,analytics for data
A2493,Data Analytics Course,186.0,4603.0,191.84,26.0,9.0,0.047,1918.0,2024-11-07,Hyderabad,Desktop,learn data analytics
A2494,Data Analytics Course,139.0,5003.0,195.4,15.0,7.0,0.046,1273.0,2024-11-18,Hyderabad,Desktop,data anaytics training
A2495,DataAnalyticsCourse,124.0,5212.0,190.83,13.0,6.0,0.048,1399.0,2024-11-07,Hydrebad,Desktop,data analytics course
A2496,Data Analytics Course,97.0,5285.0,249.65,12.0,7.0,0.051,1411.0,2024-11-27,Hydrebad,Desktop,data anaytics training
A2497,Data Analytics Course,111.0,3177.0,224.51,18.0,8.0,0.046,1946.0,2024-11-25,Hyderabad,Desktop,learn data analytics
A2498,Data Analytics Course,93.0,5571.0,185.71,12.0,7.0,0.075,1630.0,2024-11-21,Hyderabad,Tablet,online data analytic
A2499,DataAnalyticsCourse,92.0,3237.0,245.48,15.0,6.0,0.065,1505.0,2024-11-19,Hyderabad,Desktop,data analitics online
A2500,DataAnalyticsCourse,138.0,5314.0,198.39,17.0,10.0,0.072,1250.0,2024-11-20,Hyderabad,Desktop,online data analytic
A2501,DataAnalyticsCourse,129.0,4452.0,196.06,10.0,9.0,0.053,1069.0,2024-11-13,Hyderabad,Tablet,learn data analytics
A2502,Data Analytics Course,183.0,3920.0,235.79,20.0,7.0,0.038,1238.0,2024-11-17,Hyderabad,Mobile,data anaytics training
A2503,Data Analytics Course,154.0,4603.0,214.0,20.0,3.0,0.019,1709.0,2024-11-18,Hyderabad,Tablet,data analytics course
A2504,Data Analytics Course,95.0,4938.0,204.5,12.0,6.0,0.046,1494.0,2024-11-18,Hydrebad,Tablet,data anaytics training
A2505,Data Analytics Course,173.0,5291.0,215.57,23.0,8.0,0.046,1557.0,2024-11-13,Hyderabad,Mobile,data analitics online
A2506,Data Analytics Course,112.0,4072.0,211.56,17.0,10.0,0.089,1229.0,2024-11-01,Hyderabad,Desktop,analytics for data
A2507,Data Analytics Course,170.0,5953.0,186.11,25.0,8.0,0.046,1080.0,2024-11-26,Hydrebad,Mobile,data analitics online
A2508,Data Analytics Course,96.0,4518.5,232.87,20.0,10.0,0.053,1162.0,2024-11-14,Hyderabad,Mobile,learn data analytics
A2509,Data Analytics Course,113.0,3104.0,230.92,28.0,9.0,0.08,1422.0,2024-11-27,Hyderabad,Tablet,data analytics course
A2510,Data Analytics Course,145.0,4882.0,217.25,22.0,3.0,0.021,1814.0,2024-11-19,Hyderabad,Mobile,analytics for data
A2511,Data Analytics Course,83.0,3212.0,243.86,25.0,4.0,0.048,1612.0,2024-11-19,Hydrebad,Mobile,data analytics course
A2512,Data Analytics Course,90.0,4973.0,181.04,23.0,5.0,0.056,1039.0,2024-11-03,Hyderabad,Desktop,online data analytic
A2513,Data Analytics Course,140.0,5227.0,222.57,27.0,3.0,0.021,1527.0,2024-11-18,Hyderabad,Desktop,learn data analytics
A2514,Data Analytics Course,111.0,5434.0,181.05,10.0,5.0,0.045,1627.0,2024-11-23,Hyderabad,Mobile,data anaytics training
A2515,Data Analytics Course,105.0,3300.0,180.25,22.0,10.0,0.095,1640.0,2024-11-21,Hydrebad,Mobile,online data analytic
A2516,DataAnalyticsCourse,181.0,4857.0,215.59,13.0,8.0,0.044,1883.0,2024-11-23,Hydrebad,Desktop,learn data analytics
A2517,Data Analytics Course,189.0,4019.0,248.09,16.0,6.0,0.045,1378.0,2024-11-30,Hyderabad,Tablet,online data analytic
A2518,Data Analytics Course,138.0,5495.0,220.69,19.0,5.0,0.036,1624.0,2024-11-04,Hyderabad,Tablet,online data analytic
A2519,Data Analytics Course,178.0,5218.0,208.92,20.0,7.0,0.039,1714.0,2024-11-25,Hyderabad,Mobile,analytics for data
A2520,Data Analytics Course,155.0,5996.0,247.54,15.0,5.0,0.032,1883.0,2024-11-27,Hyderabad,Mobile,analytics for data
A2521,Data Analytics Course,168.0,4932.0,198.95,16.0,7.0,0.052,1301.0,2024-11-19,Hydrebad,Desktop,data anaytics training
A2522,Data Analytics Course,152.0,4498.0,233.81,30.0,6.0,0.039,1090.0,2024-11-25,Hyderabad,Desktop,data analitics online
A2523,Data Analytics Course,111.0,4164.0,191.04,18.0,9.0,0.046,1687.0,2024-11-21,Hydrebad,Tablet,data anaytics training
A2524,Data Analytics Course,141.0,4329.0,230.44,14.0,6.0,0.043,1610.0,2024-11-07,Hyderabad,Mobile,learn data analytics
A2525,DataAnalyticsCourse,97.0,5764.0,246.15,30.0,7.0,0.046,1345.0,2024-11-18,Hyderabad,Mobile,analytics for data
A2526,Data Analytics Course,82.0,5430.0,205.46,18.0,5.0,0.061,1435.0,2024-11-30,Hydrebad,Mobile,online data analytic
A2527,Data Analytics Course,164.0,5179.0,206.72,18.0,9.0,0.055,1213.0,2024-11-27,Hyderabad,Tablet,data analytics course
A2528,Data Analytics Course,109.0,5707.0,246.86,22.0,4.0,0.034,1980.0,2024-11-19,Hyderabad,Tablet,data analitics online
A2529,Data Analytics Course,126.0,3263.0,237.54,20.0,9.0,0.046,1364.0,2024-11-17,Hyderabad,Mobile,data analitics online
A2530,Data Analytics Course,175.0,5718.0,225.4,19.0,6.0,0.057,1001.0,2024-11-12,Hyderabad,Tablet,analytics for data
A2531,Data Analytics Course,96.0,5075.0,221.28,25.0,3.0,0.038,1937.0,2024-11-23,Hyderabad,Desktop,learn data analytics
A2532,Data Analytics Course,113.0,4473.0,202.3,17.0,5.0,0.044,1049.0,2024-11-08,Hydrebad,Tablet,online data analytic
A2533,DataAnalyticsCourse,96.0,3979.0,232.44,27.0,7.0,0.046,1140.0,2024-11-30,Hyderabad,Mobile,learn data analytics
A2534,Data Analytics Course,162.0,5688.0,190.31,17.0,5.0,0.031,1556.0,2024-11-25,Hyderabad,Tablet,data analytics course
A2535,Data Analytics Course,125.0,3546.0,234.02,23.0,10.0,0.046,1072.0,2024-11-27,Hyderabad,Desktop,analytics for data
A2536,DataAnalyticsCourse,89.0,4188.0,206.71,16.0,4.0,0.045,1382.0,2024-11-01,Hyderabad,Tablet,online data analytic
A2537,Data Analytics Course,99.0,4134.0,234.04,18.0,3.0,0.03,1683.0,2024-11-30,Hyderabad,Desktop,learn data analytics
A2538,Data Analytics Course,91.0,4710.0,199.18,21.0,9.0,0.099,1431.0,2024-11-10,Hydrebad,Tablet,data analytics course
A2539,Data Analytics Course,141.0,4654.0,192.19,21.0,6.0,0.043,1932.0,2024-11-25,Hydrebad,Mobile,analytics for data
A2540,DataAnalyticsCourse,110.0,5509.0,245.38,13.0,8.0,0.048,1539.0,2024-11-10,Hydrebad,Mobile,learn data analytics
A2541,Data Analytics Course,96.0,3091.0,187.57,11.0,7.0,0.046,1737.0,2024-11-10,Hydrebad,Tablet,data analytics course
A2542,Data Analytics Course,85.0,4653.0,196.73,23.0,6.0,0.071,1032.0,2024-11-13,Hyderabad,Mobile,data analytics course
A2543,Data Analytics Course,151.0,5389.0,227.07,18.0,10.0,0.057,1318.0,2024-11-20,Hydrebad,Desktop,data anaytics training
A2544,Data Analytics Course,139.0,5290.0,208.43,28.0,4.0,0.051,1022.0,2024-11-20,Hydrebad,Tablet,data analitics online
A2545,DataAnalyticsCourse,120.0,3060.0,197.96,20.0,8.0,0.067,1679.0,2024-11-23,Hyderabad,Tablet,analytics for data
A2546,Data Analytics Course,109.0,4444.0,219.46,12.0,9.0,0.083,1159.0,2024-11-28,Hyderabad,Mobile,data anaytics training
A2547,Data Analytics Course,145.0,3509.0,181.11,19.0,10.0,0.048,1627.0,2024-11-22,Hyderabad,Mobile,online data analytic
A2548,DataAnalyticsCourse,151.0,4675.0,183.02,14.0,7.0,0.046,1000.0,2024-11-10,Hyderabad,Mobile,analytics for data
A2549,DataAnalyticsCourse,108.0,5869.0,226.93,16.0,7.0,0.065,1633.0,2024-11-03,Hyderabad,Desktop,analytics for data
A2550,Data Analytics Course,166.0,3992.0,205.9,15.0,8.0,0.048,1899.0,2024-11-05,Hyderabad,Desktop,analytics for data
A2551,Data Analytics Course,134.0,4172.0,191.8,26.0,5.0,0.037,1170.0,2024-11-18,Hyderabad,Tablet,online data analytic
A2552,DataAnalyticsCourse,104.0,5926.0,224.63,17.0,8.0,0.046,1239.0,2024-11-24,Hyderabad,Mobile,learn data analytics
A2553,Data Analytics Course,139.0,5785.0,195.39,15.0,10.0,0.046,1296.0,2024-11-25,Hyderabad,Tablet,analytics for data
A2554,Data Analytics Course,160.0,5664.0,210.58,16.0,9.0,0.046,1836.0,2024-11-07,Hydrebad,Mobile,data anaytics training
A2555,Data Analytics Course,147.0,5930.0,248.18,22.0,10.0,0.068,1743.0,2024-11-15,Hyderabad,Desktop,analytics for data
A2556,Data Analytics Course,196.0,3656.0,240.44,15.0,6.0,0.052,1894.0,2024-11-03,Hyderabad,Tablet,analytics for data
A2557,DataAnalyticsCourse,159.0,5078.0,182.57,30.0,8.0,0.05,1541.0,2024-11-09,Hyderabad,Mobile,data analytics course
A2558,Data Analytics Course,104.0,5257.0,220.44,17.0,7.0,0.052,1462.0,2024-11-27,Hyderabad,Mobile,data analitics online
A2559,Data Analytics Course,135.0,5582.0,209.14,28.0,5.0,0.037,1912.0,2024-11-25,Hyderabad,Tablet,online data analytic
A2560,Data Analytics Course,92.0,3097.0,232.27,21.0,7.0,0.046,1905.0,2024-11-14,Hyderabad,Desktop,analytics for data
A2561,Data Analytics Course,136.0,3657.0,236.19,12.0,5.0,0.037,1425.0,2024-11-06,Hyderabad,Mobile,online data analytic
A2562,Data Analytics Course,135.0,3198.0,227.48,20.0,6.0,0.044,1882.0,2024-11-09,Hydrebad,Desktop,online data analytic
A2563,Data Analytics Course,91.0,5017.0,239.34,15.0,5.0,0.055,1505.0,2024-11-02,Hyderabad,Tablet,analytics for data
A2564,DataAnalyticsCourse,181.0,5343.0,244.02,30.0,9.0,0.038,1639.0,2024-11-26,Hyderabad,Mobile,learn data analytics
A2565,Data Analytics Course,139.0,4896.0,207.51,17.0,7.0,0.046,1505.0,2024-11-11,Hyderabad,Mobile,data analitics online
A2566,Data Analytics Course,80.0,5756.0,205.38,16.0,4.0,0.05,1778.0,2024-11-20,Hyderabad,Desktop,online data analytic
A2567,DataAnalyticsCourse,155.0,5696.0,236.44,13.0,3.0,0.019,1207.0,2024-11-23,Hydrebad,Mobile,data analitics online
A2568,DataAnalyticsCourse,114.0,5683.0,214.42,20.0,8.0,0.07,1474.0,2024-11-08,Hyderabad,Mobile,learn data analytics
A2569,Data Analytics Course,98.0,4669.0,205.72,16.0,6.0,0.061,1767.0,2024-11-30,Hyderabad,Desktop,analytics for data
A2570,Data Analytics Course,125.0,3807.0,234.92,11.0,6.0,0.048,1505.0,2024-11-29,Hyderabad,Mobile,online data analytic
A2571,DataAnalyticsCourse,160.0,3163.0,238.95,20.0,8.0,0.05,1569.0,2024-11-26,Hyderabad,Desktop,online data analytic
A2572,Data Analytics Course,175.0,3732.0,231.25,16.0,10.0,0.057,1014.0,2024-11-15,Hydrebad,Mobile,learn data analytics
A2573,Data Analytics Course,123.0,3860.0,224.63,24.0,8.0,0.065,1800.0,2024-11-15,Hydrebad,Desktop,analytics for data
A2574,Data Analytics Course,106.0,3196.0,212.12,15.0,6.0,0.046,1314.0,2024-11-23,Hyderabad,Tablet,analytics for data
A2575,DataAnalyticsCourse,139.0,3322.0,205.85,24.0,4.0,0.046,1031.0,2024-11-09,Hyderabad,Tablet,data anaytics training
A2576,DataAnalyticsCourse,185.0,5121.0,215.46,12.0,9.0,0.049,1724.0,2024-11-02,Hyderabad,Mobile,data analytics course
A2577,Data Analytics Course,139.0,5610.0,239.44,17.0,6.0,0.043,1548.0,2024-11-14,Hydrebad,Tablet,online data analytic
A2578,Data Analytics Course,174.0,3890.0,186.04,28.0,7.0,0.04,1793.0,2024-11-21,Hydrebad,Tablet,online data analytic
A2579,Data Analytics Course,157.0,4671.0,248.17,14.0,7.0,0.045,1247.0,2024-11-03,Hyderabad,Mobile,data anaytics training
A2580,Data Analytics Course,160.0,5438.0,197.5,16.0,6.0,0.037,1752.0,2024-11-03,Hyderabad,Tablet,data analytics course
A2581,Data Analytics Course,198.0,4726.0,185.13,14.0,7.0,0.046,1580.0,2024-11-17,Hyderabad,Tablet,learn data analytics
A2582,Data Analytics Course,144.0,5301.0,195.83,12.0,3.0,0.046,1654.0,2024-11-27,Hyderabad,Tablet,data analitics online
A2583,Data Analytics Course,187.0,3722.0,182.43,27.0,7.0,0.037,1613.0,2024-11-20,Hyderabad,Mobile,data anaytics training
A2584,Data Analytics Course,139.0,3944.0,215.57,29.0,3.0,0.022,1863.0,2024-11-04,Hyderabad,Tablet,analytics for data
A2585,DataAnalyticsCourse,194.0,5123.0,180.01,27.0,5.0,0.036,1978.0,2024-11-05,Hydrebad,Mobile,learn data analytics
A2586,DataAnalyticsCourse,157.0,4127.0,200.44,30.0,8.0,0.058,1044.0,2024-11-15,Hydrebad,Desktop,data anaytics training
A2587,Data Analytics Course,112.0,4944.0,233.83,19.0,4.0,0.036,1296.0,2024-11-27,Hyderabad,Tablet,data anaytics training
A2588,Data Analytics Course,82.0,4534.0,203.89,10.0,6.0,0.073,1589.0,2024-11-26,Hyderabad,Tablet,online data analytic
A2589,DataAnalyticsCourse,152.0,5894.0,219.23,14.0,5.0,0.033,1641.0,2024-11-13,Hyderabad,Mobile,data anaytics training
A2590,DataAnalyticsCourse,81.0,5545.0,212.89,11.0,5.0,0.062,1818.0,2024-11-15,Hyderabad,Mobile,data analitics online
A2591,DataAnalyticsCourse,84.0,5573.0,215.57,23.0,6.0,0.071,1656.0,2024-11-12,Hyderabad,Desktop,online data analytic
A2592,DataAnalyticsCourse,117.0,3039.0,223.72,27.0,8.0,0.068,1340.0,2024-11-14,Hydrebad,Mobile,data anaytics training
A2593,Data Analytics Course,82.0,3556.0,215.57,16.0,5.0,0.061,1331.0,2024-11-17,Hyderabad,Mobile,data analitics online
A2594,Data Analytics Course,192.0,4920.0,192.15,18.0,10.0,0.052,1665.0,2024-11-09,Hydrebad,Mobile,data analitics online
